exp,sample_idx,cf_variant,delta_target_terms,delta_opposite_terms,direction_accuracy,net_direction_accuracy,prompt_echo_rate,base_mentions_top1_title,cf_mentions_top1_title,title_drift,text_changed,top1_music_id
exp_02,2834,cf_lyrical_piano,0,-2,0,0,,1,1,0,1,QEkp9JKCrXg_Bt2ha5B3X3c
exp_02,2842,cf_upbeat_electronic,4,-1,1,1,0.75,1,1,0,1,kd-nFJjS58g_G0Htjqz0KPY
exp_02,2842,cf_lyrical_piano,8,0,1,1,1.0,1,1,0,1,kd-nFJjS58g_G0Htjqz0KPY
exp_02,2850,cf_upbeat_electronic,4,0,1,1,0.8,0,0,0,1,euhD1ilzEI4_L77cpvUV1kE
exp_02,2850,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,euhD1ilzEI4_L77cpvUV1kE
exp_02,2882,cf_upbeat_electronic,-1,0,0,0,,0,0,0,1,qVze0lpnucg_2Rgc96lvJRY
exp_02,2882,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,qVze0lpnucg_2Rgc96lvJRY
exp_02,2896,cf_upbeat_electronic,9,0,1,1,0.9,0,0,0,1,j-2iakRCM3E_wv7vo8dz4hg
exp_02,2896,cf_lyrical_piano,11,-1,1,1,0.8182,0,0,0,1,j-2iakRCM3E_wv7vo8dz4hg
exp_02,2897,cf_upbeat_electronic,1,0,1,1,0.5,0,1,0,1,JslOuXmdrFY_I9gat1Us46s
exp_02,2897,cf_lyrical_piano,2,-5,1,1,1.0,0,0,0,1,JslOuXmdrFY_I9gat1Us46s
exp_02,2921,cf_upbeat_electronic,0,0,0,0,1.0,1,1,0,1,u_zXJNChISs_A_f5bbd7TaI
exp_02,2921,cf_lyrical_piano,8,-1,1,1,1.0,1,1,0,1,u_zXJNChISs_A_f5bbd7TaI
exp_02,2926,cf_upbeat_electronic,0,0,0,0,,0,1,0,1,6wPe-TB1MPE_0LOvomf-DtM
exp_02,2926,cf_lyrical_piano,2,2,1,0,1.0,0,1,0,1,6wPe-TB1MPE_0LOvomf-DtM
exp_02,3003,cf_upbeat_electronic,9,0,1,1,1.0,1,1,0,1,eL5UtKHXOmg_nW1HyRWk3Po
exp_02,3003,cf_lyrical_piano,0,-5,0,0,,1,1,0,1,eL5UtKHXOmg_nW1HyRWk3Po
exp_02,3015,cf_upbeat_electronic,-1,0,0,0,1.0,0,1,0,1,8ahhCMtI6JY_3VGSZvtzw_A
exp_02,3015,cf_lyrical_piano,9,-6,1,1,1.0,0,1,0,1,8ahhCMtI6JY_3VGSZvtzw_A
exp_02,3021,cf_upbeat_electronic,8,-1,1,1,1.0,1,1,0,1,oCV9U-tP7Iw_Pl2pBVt4mh0
exp_02,3021,cf_lyrical_piano,-1,-1,0,0,,1,0,1,1,oCV9U-tP7Iw_Pl2pBVt4mh0
exp_02,3030,cf_upbeat_electronic,3,1,1,0,0.6,1,1,0,1,U7bGGdcEruA_HBZE4Foytg4
exp_02,3030,cf_lyrical_piano,3,-1,1,1,1.0,1,1,0,1,U7bGGdcEruA_HBZE4Foytg4
exp_02,3048,cf_upbeat_electronic,0,0,0,0,0.3333,1,1,0,1,LAzK2fmfNoU_M5qG-NBjRck
exp_02,3048,cf_lyrical_piano,6,-2,1,1,0.6667,1,1,0,1,LAzK2fmfNoU_M5qG-NBjRck
exp_02,3052,cf_upbeat_electronic,6,0,1,1,0.7143,0,0,0,1,JSsDn7p4QAc_hmF34eyqOMg
exp_02,3052,cf_lyrical_piano,7,-1,1,1,1.0,0,1,0,1,JSsDn7p4QAc_hmF34eyqOMg
exp_02,3059,cf_upbeat_electronic,6,0,1,1,0.875,1,1,0,1,i-yWEa6uMDg_Mz8Ecb_Pd7o
exp_02,3059,cf_lyrical_piano,0,1,0,0,,1,1,0,1,i-yWEa6uMDg_Mz8Ecb_Pd7o
exp_02,3094,cf_upbeat_electronic,1,0,1,1,0.0,1,1,0,1,KPGydTUAxF8_p5zM3JsS9bk
exp_02,3094,cf_lyrical_piano,0,1,0,0,,1,1,0,1,KPGydTUAxF8_p5zM3JsS9bk
exp_02,3106,cf_upbeat_electronic,1,0,1,1,0.5,0,1,0,1,UhovZ7DbiFA_SwZOZBJDMUU
exp_02,3106,cf_lyrical_piano,0,-3,0,0,,0,1,0,1,UhovZ7DbiFA_SwZOZBJDMUU
exp_02,3121,cf_upbeat_electronic,6,0,1,1,1.0,0,1,0,1,Yz-egutKYJ8_v0ffCHndO0k
exp_02,3121,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,Yz-egutKYJ8_v0ffCHndO0k
exp_02,3126,cf_upbeat_electronic,6,0,1,1,0.6667,0,1,0,1,XmHsQyNgrBQ_A6Rd12t6OjA
exp_02,3126,cf_lyrical_piano,0,0,0,0,,0,0,0,1,XmHsQyNgrBQ_A6Rd12t6OjA
exp_02,3129,cf_upbeat_electronic,-1,0,0,0,,0,1,0,1,TwIarE96gbI_dyi4TGu-ezQ
exp_02,3129,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,TwIarE96gbI_dyi4TGu-ezQ
exp_02,3135,cf_upbeat_electronic,4,0,1,1,0.8333,0,1,0,1,JIPg-1ykcew_UjBR2Iai2RE
exp_02,3135,cf_lyrical_piano,9,-2,1,1,1.0,0,1,0,1,JIPg-1ykcew_UjBR2Iai2RE
exp_02,3170,cf_upbeat_electronic,2,0,1,1,0.4286,1,1,0,1,Z3t4TAbFBuE_wwmc-dOV9Ps
exp_02,3170,cf_lyrical_piano,7,-1,1,1,1.0,1,1,0,1,Z3t4TAbFBuE_wwmc-dOV9Ps
exp_02,3225,cf_upbeat_electronic,2,0,1,1,1.0,0,0,0,1,EK55T5kAeOc_wuA6idJlkJ0
exp_02,3225,cf_lyrical_piano,10,-3,1,1,0.9,0,0,0,1,EK55T5kAeOc_wuA6idJlkJ0
exp_02,3243,cf_upbeat_electronic,5,0,1,1,0.7,1,1,0,1,AfgEzUoU-h0_Bh2fdTeJ--k
exp_02,3243,cf_lyrical_piano,9,-5,1,1,1.0,1,1,0,1,AfgEzUoU-h0_Bh2fdTeJ--k
exp_02,3256,cf_upbeat_electronic,6,0,1,1,1.0,1,1,0,1,fe6kQztLiYM_yhXIF0H0oBs
exp_02,3256,cf_lyrical_piano,9,-3,1,1,1.0,1,1,0,1,fe6kQztLiYM_yhXIF0H0oBs
exp_02,3271,cf_upbeat_electronic,11,0,1,1,1.0,1,1,0,1,g3PP7sMm97E_mULTg66ChTE
exp_02,3271,cf_lyrical_piano,0,-1,0,0,,1,1,0,1,g3PP7sMm97E_mULTg66ChTE
exp_02,3290,cf_upbeat_electronic,7,-1,1,1,0.8889,0,0,0,1,nyPsfRUf3Aw_puumS1mxYCo
exp_02,3290,cf_lyrical_piano,9,-2,1,1,1.0,0,0,0,1,nyPsfRUf3Aw_puumS1mxYCo
exp_02,3300,cf_upbeat_electronic,7,-1,1,1,0.7143,0,1,0,1,SlWZusHLsNs_zLaVY4xCCvY
exp_02,3300,cf_lyrical_piano,8,0,1,1,1.0,0,0,0,1,SlWZusHLsNs_zLaVY4xCCvY
exp_02,3317,cf_upbeat_electronic,6,0,1,1,1.0,1,1,0,1,XH1pahdysM8_hErWq-TqSuQ
exp_02,3317,cf_lyrical_piano,0,-3,0,0,,1,1,0,1,XH1pahdysM8_hErWq-TqSuQ
exp_02,3346,cf_upbeat_electronic,6,0,1,1,0.8333,0,0,0,1,oU-Iprc1I7k_Oj0gRsyxf8U
exp_02,3346,cf_lyrical_piano,9,0,1,1,1.0,0,1,0,1,oU-Iprc1I7k_Oj0gRsyxf8U
exp_02,3362,cf_upbeat_electronic,4,0,1,1,1.0,1,1,0,1,3RYy5enV7cs_OByA4PBDuW0
exp_02,3362,cf_lyrical_piano,0,-3,0,0,,1,1,0,1,3RYy5enV7cs_OByA4PBDuW0
exp_02,3365,cf_upbeat_electronic,5,0,1,1,0.6667,1,1,0,1,M8_C2xSssmk_WyqfSdNsI0U
exp_02,3365,cf_lyrical_piano,0,3,0,0,,1,1,0,1,M8_C2xSssmk_WyqfSdNsI0U
exp_02,3381,cf_upbeat_electronic,2,0,1,1,1.0,1,1,0,1,98mD8hvKKso_tThW8JY9GMc
exp_02,3381,cf_lyrical_piano,7,-1,1,1,1.0,1,1,0,1,98mD8hvKKso_tThW8JY9GMc
exp_02,3414,cf_upbeat_electronic,8,-1,1,1,0.9,1,1,0,1,79JpTg7L-1Y_guyTMxG8bk0
exp_02,3414,cf_lyrical_piano,9,-2,1,1,0.9,1,1,0,1,79JpTg7L-1Y_guyTMxG8bk0
exp_02,3454,cf_upbeat_electronic,4,0,1,1,0.75,0,0,0,1,3iM-rrHDa4A_JCP8F2AOx38
exp_02,3454,cf_lyrical_piano,9,0,1,1,1.0,0,0,0,1,3iM-rrHDa4A_JCP8F2AOx38
exp_02,3463,cf_upbeat_electronic,10,0,1,1,1.0,1,1,0,1,hX64Zu6rTcU_PZGWD43Es-M
exp_02,3463,cf_lyrical_piano,0,-2,0,0,,1,0,1,1,hX64Zu6rTcU_PZGWD43Es-M
exp_02,3471,cf_upbeat_electronic,7,0,1,1,0.7778,1,1,0,1,iq4TBASryqs_NZxqO9UwF9A
exp_02,3471,cf_lyrical_piano,4,0,1,1,1.0,1,1,0,1,iq4TBASryqs_NZxqO9UwF9A
exp_02,3494,cf_upbeat_electronic,8,0,1,1,0.875,0,1,0,1,zBVKdGWb34Y_nYVwv7t0Q0E
exp_02,3494,cf_lyrical_piano,0,0,0,0,,0,0,0,1,zBVKdGWb34Y_nYVwv7t0Q0E
exp_02,3506,cf_upbeat_electronic,4,0,1,1,0.8,0,1,0,1,BYu8ZyETnKo_sn4URcxq3vQ
exp_02,3506,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,BYu8ZyETnKo_sn4URcxq3vQ
exp_02,3514,cf_upbeat_electronic,0,0,0,0,1.0,1,1,0,1,6FE8jlwBGJs_T5V0hhZ3IVg
exp_02,3514,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,6FE8jlwBGJs_T5V0hhZ3IVg
exp_02,3515,cf_upbeat_electronic,5,0,1,1,0.625,0,1,0,1,oG6qtjvjrdI_MjAvrNX4JPo
exp_02,3515,cf_lyrical_piano,9,1,1,0,1.0,0,1,0,1,oG6qtjvjrdI_MjAvrNX4JPo
exp_02,3563,cf_upbeat_electronic,4,0,1,1,0.75,0,1,0,1,cAoTR4DA3a4_x-C2hVAvheI
exp_02,3563,cf_lyrical_piano,9,0,1,1,1.0,0,0,0,1,cAoTR4DA3a4_x-C2hVAvheI
exp_02,3565,cf_upbeat_electronic,2,0,1,1,0.6,1,1,0,1,VmX8UQu_9A0_4MRJTVgazm0
exp_02,3565,cf_lyrical_piano,9,-3,1,1,1.0,1,1,0,1,VmX8UQu_9A0_4MRJTVgazm0
exp_02,3587,cf_upbeat_electronic,2,0,1,1,1.0,0,0,0,1,K7KMRBoqQUg_P56SorCCSmI
exp_02,3587,cf_lyrical_piano,9,-3,1,1,1.0,0,0,0,1,K7KMRBoqQUg_P56SorCCSmI
exp_02,3601,cf_upbeat_electronic,6,0,1,1,0.8571,1,1,0,1,BiYSq-EixNk_zVaXHQhVXhQ
exp_02,3601,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,BiYSq-EixNk_zVaXHQhVXhQ
exp_02,3603,cf_upbeat_electronic,4,0,1,1,0.8,0,1,0,1,dQhZTbRjTpw_ZrFTR9fucr8
exp_02,3603,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,dQhZTbRjTpw_ZrFTR9fucr8
exp_02,3605,cf_upbeat_electronic,7,0,1,1,0.8182,1,1,0,1,Iyy9VDuS3oM_4oB7o8Tl9so
exp_02,3605,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,Iyy9VDuS3oM_4oB7o8Tl9so
exp_02,3635,cf_upbeat_electronic,2,0,1,1,0.75,1,1,0,1,MsvUscdzkAc_aZuqmdRgEHE
exp_02,3635,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,MsvUscdzkAc_aZuqmdRgEHE
exp_02,3645,cf_upbeat_electronic,4,0,1,1,0.8333,1,1,0,1,fpPHM9g7doo_gXmN3m7GpEk
exp_02,3645,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,fpPHM9g7doo_gXmN3m7GpEk
exp_02,3660,cf_upbeat_electronic,3,0,1,1,0.75,1,1,0,1,K2Tehu9FskU_mrUSad1Tdzk
exp_02,3660,cf_lyrical_piano,5,0,1,1,0.8,1,1,0,1,K2Tehu9FskU_mrUSad1Tdzk
exp_02,3673,cf_upbeat_electronic,-2,0,0,0,,1,1,0,1,LAmQG_nh03Q_SVF56VMSqg4
exp_02,3673,cf_lyrical_piano,0,-2,0,0,,1,0,1,1,LAmQG_nh03Q_SVF56VMSqg4
exp_02,3689,cf_upbeat_electronic,-2,0,0,0,,0,1,0,1,EKuoiY8ZVo0_Bc2R4GRgDgo
exp_02,3689,cf_lyrical_piano,0,-2,0,0,,0,1,0,1,EKuoiY8ZVo0_Bc2R4GRgDgo
exp_02,3705,cf_upbeat_electronic,5,0,1,1,0.7778,1,1,0,1,LrMUzM_S1Z8_3TIMRdXTul4
exp_02,3705,cf_lyrical_piano,0,-4,0,0,,1,1,0,1,LrMUzM_S1Z8_3TIMRdXTul4
exp_02,3711,cf_upbeat_electronic,0,0,0,0,1.0,0,0,0,1,9yVZmMGjx6w_-RL3s-H0Jho
exp_02,3711,cf_lyrical_piano,8,-1,1,1,0.9,0,0,0,1,9yVZmMGjx6w_-RL3s-H0Jho
exp_02,3715,cf_upbeat_electronic,4,0,1,1,0.5714,1,1,0,1,I3HITzjqUuY_zuKQkkhNNMY
exp_02,3715,cf_lyrical_piano,9,-3,1,1,1.0,1,1,0,1,I3HITzjqUuY_zuKQkkhNNMY
exp_02,3754,cf_upbeat_electronic,4,0,1,1,0.875,0,0,0,1,sopIF5zt7kA_7RAKiRQIyuY
exp_02,3754,cf_lyrical_piano,3,-1,1,1,1.0,0,0,0,1,sopIF5zt7kA_7RAKiRQIyuY
exp_02,3788,cf_upbeat_electronic,1,-1,1,1,1.0,0,0,0,1,kwytEYCl-7E_0diZCH4jfMM
exp_02,3788,cf_lyrical_piano,6,0,1,1,0.875,0,0,0,1,kwytEYCl-7E_0diZCH4jfMM
exp_02,3819,cf_upbeat_electronic,0,0,0,0,0.8,1,1,0,1,FfcPGbnvLc8_ZRt0z-15W7Q
exp_02,3819,cf_lyrical_piano,7,-2,1,1,1.0,1,1,0,1,FfcPGbnvLc8_ZRt0z-15W7Q
exp_02,3876,cf_upbeat_electronic,1,0,1,1,1.0,1,1,0,1,5vOcmkN9MIk_YKkdrHiem3o
exp_02,3876,cf_lyrical_piano,2,-2,1,1,1.0,1,0,1,1,5vOcmkN9MIk_YKkdrHiem3o
exp_02,3905,cf_upbeat_electronic,5,-1,1,1,1.0,0,0,0,1,PZJMbC7V6SU_3QwDefw45no
exp_02,3905,cf_lyrical_piano,6,0,1,1,1.0,0,0,0,1,PZJMbC7V6SU_3QwDefw45no
exp_02,3915,cf_upbeat_electronic,5,0,1,1,0.75,1,1,0,1,VQoptcTVAH0_Gs3LWbTK-NE
exp_02,3915,cf_lyrical_piano,9,-3,1,1,1.0,1,1,0,1,VQoptcTVAH0_Gs3LWbTK-NE
exp_02,3916,cf_upbeat_electronic,-1,0,0,0,,0,1,0,1,YJx0a8bzcfg_mZGIcP7Rz7M
exp_02,3916,cf_lyrical_piano,7,-1,1,1,1.0,0,1,0,1,YJx0a8bzcfg_mZGIcP7Rz7M
exp_02,3931,cf_upbeat_electronic,7,0,1,1,0.7778,0,0,0,1,BZaeooGiAOo_kv9dUUhcIZ8
exp_02,3931,cf_lyrical_piano,0,1,0,0,,0,0,0,1,BZaeooGiAOo_kv9dUUhcIZ8
exp_02,3936,cf_upbeat_electronic,2,0,1,1,0.75,1,1,0,1,1jhVoXPMksg_7LXAPcFLxgg
exp_02,3936,cf_lyrical_piano,9,-6,1,1,1.0,1,1,0,1,1jhVoXPMksg_7LXAPcFLxgg
exp_02,3952,cf_upbeat_electronic,8,0,1,1,0.875,1,1,0,1,hlhgYkDKqn4_jKBmrIgG-Nw
exp_02,3952,cf_lyrical_piano,4,1,1,0,0.75,1,1,0,1,hlhgYkDKqn4_jKBmrIgG-Nw
exp_02,3963,cf_upbeat_electronic,-1,0,0,0,,1,1,0,1,Wu8w5gYs6ZI_RzKd8etBkhQ
exp_02,3963,cf_lyrical_piano,0,-1,0,0,,1,1,0,1,Wu8w5gYs6ZI_RzKd8etBkhQ
exp_02,3980,cf_upbeat_electronic,5,0,1,1,0.7778,0,0,0,1,0lkuVDqosG0_Im1bp7Ljud4
exp_02,3980,cf_lyrical_piano,9,-2,1,1,1.0,0,0,0,1,0lkuVDqosG0_Im1bp7Ljud4
exp_02,3981,cf_upbeat_electronic,10,-3,1,1,0.9,1,0,1,1,evYBJjhFWAI_B_MNQqCrCUY
exp_02,3981,cf_lyrical_piano,-3,0,0,0,,1,1,0,1,evYBJjhFWAI_B_MNQqCrCUY
exp_02,4025,cf_upbeat_electronic,-1,0,0,0,,1,1,0,1,1B7MkrUexcg_ePC_ApHWm6c
exp_02,4025,cf_lyrical_piano,0,-1,0,0,,1,1,0,1,1B7MkrUexcg_ePC_ApHWm6c
exp_02,4053,cf_upbeat_electronic,4,0,1,1,0.5,1,1,0,1,N5W99rLSBqs_nHlJODYBLKs
exp_02,4053,cf_lyrical_piano,9,2,1,0,1.0,1,1,0,1,N5W99rLSBqs_nHlJODYBLKs
exp_02,4087,cf_upbeat_electronic,4,0,1,1,0.8333,0,1,0,1,-XiN_yDGDjE_Bt2ha5B3X3c
exp_02,4087,cf_lyrical_piano,9,-2,1,1,1.0,0,1,0,1,-XiN_yDGDjE_Bt2ha5B3X3c
exp_02,4147,cf_upbeat_electronic,9,0,1,1,0.9091,1,0,1,1,6XlHMW0VPEQ_LT52vJ2a7PI
exp_02,4147,cf_lyrical_piano,0,-2,0,0,,1,0,1,1,6XlHMW0VPEQ_LT52vJ2a7PI
exp_02,4148,cf_upbeat_electronic,5,0,1,1,1.0,1,1,0,1,FnjP9o19yGk_lJiq1QqTD5I
exp_02,4148,cf_lyrical_piano,9,-4,1,1,1.0,1,1,0,1,FnjP9o19yGk_lJiq1QqTD5I
exp_02,4150,cf_upbeat_electronic,8,0,1,1,0.9231,1,1,0,1,IHDnz8EiCIM_YxVvA5-Ndmg
exp_02,4150,cf_lyrical_piano,1,-5,1,1,1.0,1,0,1,1,IHDnz8EiCIM_YxVvA5-Ndmg
exp_02,4180,cf_upbeat_electronic,0,0,0,0,1.0,1,1,0,1,KDOK211mTgA_A4RbtN9IarQ
exp_02,4180,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,KDOK211mTgA_A4RbtN9IarQ
exp_03,54,cf_upbeat_electronic,6,0,1,1,0.8333,0,0,0,1,X9qC7p7L7Ak_8zXy6LPpr1Y
exp_03,54,cf_lyrical_piano,9,0,1,1,1.0,0,0,0,1,X9qC7p7L7Ak_8zXy6LPpr1Y
exp_03,104,cf_upbeat_electronic,5,0,1,1,0.5556,1,1,0,1,jgmNpBEiLPc_SZ9sUT_nfbE
exp_03,104,cf_lyrical_piano,0,0,0,0,,1,0,1,1,jgmNpBEiLPc_SZ9sUT_nfbE
exp_03,123,cf_upbeat_electronic,2,0,1,1,0.6667,0,0,0,1,cRuZC_TUngw_rk5Ef4Mhl4o
exp_03,123,cf_lyrical_piano,9,-3,1,1,1.0,0,0,0,1,cRuZC_TUngw_rk5Ef4Mhl4o
exp_03,166,cf_upbeat_electronic,0,0,0,0,0.5,1,1,0,1,QKvUGxF7qzA_scdO5HE8so4
exp_03,166,cf_lyrical_piano,0,-2,0,0,,1,0,1,1,QKvUGxF7qzA_scdO5HE8so4
exp_03,215,cf_upbeat_electronic,3,0,1,1,0.7143,0,1,0,1,ahmgp5DyW64_ZrZqngJhrEc
exp_03,215,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,ahmgp5DyW64_ZrZqngJhrEc
exp_03,256,cf_upbeat_electronic,5,0,1,1,0.6667,0,0,0,1,5zK6htE5tz8_IFZMzgPcqgI
exp_03,256,cf_lyrical_piano,3,0,1,1,1.0,0,0,0,1,5zK6htE5tz8_IFZMzgPcqgI
exp_03,261,cf_upbeat_electronic,7,0,1,1,0.7143,0,0,0,1,J3ZcmGw64_8_STkmrH0SVZ8
exp_03,261,cf_lyrical_piano,5,0,1,1,1.0,0,0,0,1,J3ZcmGw64_8_STkmrH0SVZ8
exp_03,307,cf_upbeat_electronic,7,0,1,1,0.625,0,0,0,1,s5iuxoR_vC0_TJQxtY09Yvg
exp_03,307,cf_lyrical_piano,13,-1,1,1,0.9231,0,0,0,1,s5iuxoR_vC0_TJQxtY09Yvg
exp_03,310,cf_upbeat_electronic,3,0,1,1,0.75,1,1,0,1,6NSr2DPlIkM_HaEi6v2LPf0
exp_03,310,cf_lyrical_piano,5,-5,1,1,1.0,1,0,1,1,6NSr2DPlIkM_HaEi6v2LPf0
exp_03,313,cf_upbeat_electronic,5,0,1,1,0.4444,0,0,0,1,gfKAkc7fiw0_Xik0VWREHoA
exp_03,313,cf_lyrical_piano,0,-2,0,0,,0,0,0,1,gfKAkc7fiw0_Xik0VWREHoA
exp_03,323,cf_upbeat_electronic,6,0,1,1,0.8889,0,0,0,1,7KnEzXBwovQ_VdzigTcir9U
exp_03,323,cf_lyrical_piano,5,-3,1,1,1.0,0,0,0,1,7KnEzXBwovQ_VdzigTcir9U
exp_03,326,cf_upbeat_electronic,5,0,1,1,0.6667,0,0,0,1,iwXwrUM8cG0_4du6lXMqc2Q
exp_03,326,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,iwXwrUM8cG0_4du6lXMqc2Q
exp_03,348,cf_upbeat_electronic,4,0,1,1,1.0,0,1,0,1,IYCgeTCE39A_bAZfXolyahY
exp_03,348,cf_lyrical_piano,6,-1,1,1,1.0,0,0,0,1,IYCgeTCE39A_bAZfXolyahY
exp_03,357,cf_upbeat_electronic,5,0,1,1,0.75,1,1,0,1,aXgXFr89wpY_5cdy3zeBS0w
exp_03,357,cf_lyrical_piano,9,-3,1,1,1.0,1,0,1,1,aXgXFr89wpY_5cdy3zeBS0w
exp_03,358,cf_upbeat_electronic,7,0,1,1,0.875,0,1,0,1,48Ebe-oCMIQ_s2Odvz0uDyU
exp_03,358,cf_lyrical_piano,0,0,0,0,,0,0,0,1,48Ebe-oCMIQ_s2Odvz0uDyU
exp_03,364,cf_upbeat_electronic,4,0,1,1,0.6667,1,1,0,1,XKMGhFjOoXg_Mbau7DWaexI
exp_03,364,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,XKMGhFjOoXg_Mbau7DWaexI
exp_03,410,cf_upbeat_electronic,6,0,1,1,0.75,0,0,0,1,5O5mdmyeeOs_NujXpZbhe2g
exp_03,410,cf_lyrical_piano,5,-2,1,1,1.0,0,0,0,1,5O5mdmyeeOs_NujXpZbhe2g
exp_03,412,cf_upbeat_electronic,4,0,1,1,0.6667,0,1,0,1,6esL1D6dVyY_bfC1yYsPeM4
exp_03,412,cf_lyrical_piano,9,-1,1,1,1.0,0,1,0,1,6esL1D6dVyY_bfC1yYsPeM4
exp_03,448,cf_upbeat_electronic,1,0,1,1,0.8333,1,1,0,1,aIIiMw4UCiM_qa-oCyXq9iQ
exp_03,448,cf_lyrical_piano,8,-4,1,1,1.0,1,1,0,1,aIIiMw4UCiM_qa-oCyXq9iQ
exp_03,451,cf_upbeat_electronic,2,0,1,1,0.875,1,1,0,1,ggHIsQy7Db8_Z18Cnx5YJX8
exp_03,451,cf_lyrical_piano,9,-6,1,1,1.0,1,0,1,1,ggHIsQy7Db8_Z18Cnx5YJX8
exp_03,457,cf_upbeat_electronic,1,0,1,1,0.625,1,1,0,1,glThsEZuD2Y_ToZljXVGbFs
exp_03,457,cf_lyrical_piano,2,-4,1,1,1.0,1,0,1,1,glThsEZuD2Y_ToZljXVGbFs
exp_03,512,cf_upbeat_electronic,8,0,1,1,0.6667,0,1,0,1,U16JJVWpGko_n6mU7aN1Kq4
exp_03,512,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,U16JJVWpGko_n6mU7aN1Kq4
exp_03,553,cf_upbeat_electronic,5,0,1,1,0.7143,1,1,0,1,-JAy5n82TX0_J74ZeXB1r6o
exp_03,553,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,-JAy5n82TX0_J74ZeXB1r6o
exp_03,559,cf_upbeat_electronic,4,0,1,1,0.8333,1,0,1,1,1fMjQttld5U_-_Q9D5vl8lQ
exp_03,559,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,1fMjQttld5U_-_Q9D5vl8lQ
exp_03,562,cf_upbeat_electronic,6,0,1,1,0.7143,0,0,0,1,Tl7ZXX6wbRE_rKoU3ekYQ-I
exp_03,562,cf_lyrical_piano,7,0,1,1,1.0,0,0,0,1,Tl7ZXX6wbRE_rKoU3ekYQ-I
exp_03,627,cf_upbeat_electronic,1,0,1,1,0.6667,1,1,0,1,lRXn2djCFEQ_9D-wLVsgj9Q
exp_03,627,cf_lyrical_piano,5,-5,1,1,1.0,1,0,1,1,lRXn2djCFEQ_9D-wLVsgj9Q
exp_03,685,cf_upbeat_electronic,3,0,1,1,0.6,1,1,0,1,duIDeEH0uKA_Gemk568xT64
exp_03,685,cf_lyrical_piano,3,-1,1,1,1.0,1,1,0,1,duIDeEH0uKA_Gemk568xT64
exp_03,777,cf_upbeat_electronic,6,0,1,1,0.7778,1,1,0,1,T56LFxaEJV8_H5Nn-SIDfWo
exp_03,777,cf_lyrical_piano,7,-3,1,1,1.0,1,0,1,1,T56LFxaEJV8_H5Nn-SIDfWo
exp_03,780,cf_upbeat_electronic,7,0,1,1,0.625,0,1,0,1,g6qLLFo3aBo_UzxzplIEWNU
exp_03,780,cf_lyrical_piano,8,0,1,1,1.0,0,1,0,1,g6qLLFo3aBo_UzxzplIEWNU
exp_03,781,cf_upbeat_electronic,7,0,1,1,0.875,0,1,0,1,bqzAothNuZs_7Exf7LE_ef0
exp_03,781,cf_lyrical_piano,0,0,0,0,,0,0,0,1,bqzAothNuZs_7Exf7LE_ef0
exp_03,800,cf_upbeat_electronic,0,3,0,0,1.0,0,0,0,1,2hvfCnZjk5o_hrZXm4zU77E
exp_03,800,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,2hvfCnZjk5o_hrZXm4zU77E
exp_03,806,cf_upbeat_electronic,6,0,1,1,0.6667,1,1,0,1,3O3gFRSiBC4_ygio6cVZmec
exp_03,806,cf_lyrical_piano,2,0,1,1,1.0,1,1,0,1,3O3gFRSiBC4_ygio6cVZmec
exp_03,839,cf_upbeat_electronic,3,0,1,1,0.6,0,0,0,1,_0kWPBMmYEU_p21n2iGmd_s
exp_03,839,cf_lyrical_piano,9,-2,1,1,1.0,0,0,0,1,_0kWPBMmYEU_p21n2iGmd_s
exp_03,863,cf_upbeat_electronic,4,0,1,1,0.7143,0,1,0,1,JPle4oYmgLg_ZjGQnhHNeHA
exp_03,863,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,JPle4oYmgLg_ZjGQnhHNeHA
exp_03,869,cf_upbeat_electronic,-2,0,0,0,0.4286,0,1,0,1,59seM7k60vw_mYKWya_Uctk
exp_03,869,cf_lyrical_piano,0,-6,0,0,,0,0,0,1,59seM7k60vw_mYKWya_Uctk
exp_03,884,cf_upbeat_electronic,1,0,1,1,1.0,1,1,0,1,ebesijzBMrI_haCBCyMpgXo
exp_03,884,cf_lyrical_piano,6,0,1,1,0.8333,1,1,0,1,ebesijzBMrI_haCBCyMpgXo
